municipio,año,humedad_relativa,precipitacion,temp_max,temp_min
BUENAVISTA,2020,0.0,0.0,0.0,
BUENAVISTA,2020,0.0,0.0,0.0,0.0
BUENAVISTA,2020,0.0,0.0,0.0,0.0
BUENAVISTA,2020,0.0,0.0,0.0,0.0
BUENAVISTA,2020,0.0,0.0,0.0,
BUENAVISTA,2020,0.0,0.0,0.0,0.0
BUENAVISTA,2020,0.0,0.0,,0.0
BUENAVISTA,2020,0.0,0.0,,0.0
BUENAVISTA,2020,0.0,0.0,,
BUENAVISTA,2020,0.0,0.0,,0.0
BUENAVISTA,2020,0.0,0.0,0.0,0.0
BUENAVISTA,2020,0.0,0.0,0.0,0.0
BUENAVISTA,2020,0.0,0.0,0.0,
BUENAVISTA,2020,0.0,0.0,0.0,0.0
BUENAVISTA,2020,,0.0,0.0,0.0
BUENAVISTA,2020,,0.0,0.0,0.0
BUENAVISTA,2020,,0.0,0.0,
BUENAVISTA,2020,,0.0,0.0,0.0
BUENAVISTA,2020,,0.0,0.0,0.0
BUENAVISTA,2020,,0.0,0.0,0.0
BUENAVISTA,2020,,0.0,0.0,
BUENAVISTA,2020,,0.0,0.0,0.0
BUENAVISTA,2020,,0.0,,0.0
BUENAVISTA,2020,,0.0,,0.0
BUENAVISTA,2020,,0.0,,
BUENAVISTA,2020,,0.0,,0.0
BUENAVISTA,2020,,0.0,0.0,0.0
BUENAVISTA,2020,,0.0,0.0,0.0
BUENAVISTA,2020,,0.0,0.0,
BUENAVISTA,2020,,0.0,0.0,0.0
BUENAVISTA,2020,,0.0,0.0,0.0
BUENAVISTA,2020,,0.0,0.0,0.0
BUENAVISTA,2020,,0.0,0.0,
BUENAVISTA,2020,,0.0,0.0,0.0
BUENAVISTA,2020,,0.0,0.0,0.0
BUENAVISTA,2020,,0.0,0.0,0.0
BUENAVISTA,2020,,0.0,0.0,
BUENAVISTA,2020,,0.0,0.0,0.0
BUENAVISTA,2020,,0.0,,0.0
BUENAVISTA,2020,,0.0,,0.0
BUENAVISTA,2020,,0.0,,
BUENAVISTA,2020,,0.0,,0.0
BUENAVISTA,2020,,0.0,0.0,0.0
BUENAVISTA,2020,,0.0,0.0,0.0
BUENAVISTA,2020,,0.0,0.0,
BUENAVISTA,2020,,0.0,0.0,0.0
BUENAVISTA,2020,,,0.0,0.0
BUENAVISTA,2020,,,0.0,0.0
BUENAVISTA,2020,,,0.0,
BUENAVISTA,2020,,,0.0,0.0
BUENAVISTA,2020,,,0.0,0.0
BUENAVISTA,2020,,,0.0,0.0
BUENAVISTA,2020,,,0.0,
BUENAVISTA,2020,,,0.0,0.0
BUENAVISTA,2020,,,,0.0
BUENAVISTA,2020,,,,0.0
BUENAVISTA,2020,,,,
BUENAVISTA,2020,,,,0.0
BUENAVISTA,2020,,,0.0,0.0
BUENAVISTA,2020,,,0.0,0.0
BUENAVISTA,2020,,,0.0,
BUENAVISTA,2020,,,0.0,0.0
BUENAVISTA,2020,,0.0,0.0,0.0
BUENAVISTA,2020,,0.0,0.0,0.0
BUENAVISTA,2020,,0.0,0.0,
BUENAVISTA,2020,,0.0,0.0,0.0
BUENAVISTA,2020,,0.0,0.0,0.0
BUENAVISTA,2020,,0.0,0.0,0.0
BUENAVISTA,2020,,0.0,0.0,
BUENAVISTA,2020,,0.0,0.0,0.0
BUENAVISTA,2020,,0.0,,0.0
BUENAVISTA,2020,,0.0,,0.0
BUENAVISTA,2020,,0.0,,
BUENAVISTA,2020,,0.0,,0.0
BUENAVISTA,2020,,0.0,0.0,0.0
BUENAVISTA,2020,,0.0,0.0,0.0
BUENAVISTA,2020,,0.0,0.0,
BUENAVISTA,2020,,0.0,0.0,0.0
BUENAVISTA,2020,0.0,0.0,0.0,0.0
BUENAVISTA,2020,0.0,0.0,0.0,0.0
BUENAVISTA,2020,0.0,0.0,0.0,
BUENAVISTA,2020,0.0,0.0,0.0,0.0
BUENAVISTA,2020,0.0,0.0,0.0,0.0
BUENAVISTA,2020,0.0,0.0,0.0,0.0
BUENAVISTA,2020,0.0,0.0,0.0,
BUENAVISTA,2020,0.0,0.0,0.0,0.0
BUENAVISTA,2020,0.0,0.0,,0.0
BUENAVISTA,2020,0.0,0.0,,0.0
BUENAVISTA,2020,0.0,0.0,,
BUENAVISTA,2020,0.0,0.0,,0.0
BUENAVISTA,2020,0.0,0.0,0.0,0.0
BUENAVISTA,2020,0.0,0.0,0.0,0.0
BUENAVISTA,2020,0.0,0.0,0.0,
BUENAVISTA,2020,0.0,0.0,0.0,0.0
BUENAVISTA,2020,0.0,0.0,0.0,0.0
BUENAVISTA,2020,0.0,0.0,0.0,0.0
BUENAVISTA,2020,0.0,0.0,0.0,
BUENAVISTA,2020,0.0,0.0,0.0,0.0
BUENAVISTA,2020,0.0,0.0,0.0,0.0
BUENAVISTA,2020,0.0,0.0,0.0,0.0
BUENAVISTA,2020,0.0,0.0,0.0,
BUENAVISTA,2020,0.0,0.0,0.0,0.0
BUENAVISTA,2020,0.0,0.0,,0.0
BUENAVISTA,2020,0.0,0.0,,0.0
BUENAVISTA,2020,0.0,0.0,,
BUENAVISTA,2020,0.0,0.0,,0.0
BUENAVISTA,2020,0.0,0.0,0.0,0.0
BUENAVISTA,2020,0.0,0.0,0.0,0.0
BUENAVISTA,2020,0.0,0.0,0.0,
BUENAVISTA,2020,0.0,0.0,0.0,0.0
BUENAVISTA,2020,0.0,,0.0,0.0
BUENAVISTA,2020,0.0,,0.0,0.0
BUENAVISTA,2020,0.0,,0.0,
BUENAVISTA,2020,0.0,,0.0,0.0
BUENAVISTA,2020,0.0,,0.0,0.0
BUENAVISTA,2020,0.0,,0.0,0.0
BUENAVISTA,2020,0.0,,0.0,
BUENAVISTA,2020,0.0,,0.0,0.0
BUENAVISTA,2020,0.0,,,0.0
BUENAVISTA,2020,0.0,,,0.0
BUENAVISTA,2020,0.0,,,
BUENAVISTA,2020,0.0,,,0.0
BUENAVISTA,2020,0.0,,0.0,0.0
BUENAVISTA,2020,0.0,,0.0,0.0
BUENAVISTA,2020,0.0,,0.0,
BUENAVISTA,2020,0.0,,0.0,0.0
BUENAVISTA,2020,0.0,0.0,0.0,0.0
BUENAVISTA,2020,0.0,0.0,0.0,0.0
BUENAVISTA,2020,0.0,0.0,0.0,
BUENAVISTA,2020,0.0,0.0,0.0,0.0
BUENAVISTA,2020,0.0,0.0,0.0,0.0
BUENAVISTA,2020,0.0,0.0,0.0,0.0
BUENAVISTA,2020,0.0,0.0,0.0,
BUENAVISTA,2020,0.0,0.0,0.0,0.0
BUENAVISTA,2020,0.0,0.0,,0.0
BUENAVISTA,2020,0.0,0.0,,0.0
BUENAVISTA,2020,0.0,0.0,,
BUENAVISTA,2020,0.0,0.0,,0.0
BUENAVISTA,2020,0.0,0.0,0.0,0.0
BUENAVISTA,2020,0.0,0.0,0.0,0.0
BUENAVISTA,2020,0.0,0.0,0.0,
BUENAVISTA,2020,0.0,0.0,0.0,0.0
BUENAVISTA,2021,0.0,0.0,0.0,0.0
BUENAVISTA,2021,0.0,0.0,0.0,0.0
BUENAVISTA,2021,0.0,0.0,0.0,
BUENAVISTA,2021,0.0,0.0,0.0,0.0
BUENAVISTA,2021,0.0,0.0,0.0,0.0
BUENAVISTA,2021,0.0,0.0,0.0,0.0
BUENAVISTA,2021,0.0,0.0,0.0,
BUENAVISTA,2021,0.0,0.0,0.0,0.0
BUENAVISTA,2021,0.0,0.0,,0.0
BUENAVISTA,2021,0.0,0.0,,0.0
BUENAVISTA,2021,0.0,0.0,,
BUENAVISTA,2021,0.0,0.0,,0.0
BUENAVISTA,2021,0.0,0.0,0.0,0.0
BUENAVISTA,2021,0.0,0.0,0.0,0.0
BUENAVISTA,2021,0.0,0.0,0.0,
BUENAVISTA,2021,0.0,0.0,0.0,0.0
BUENAVISTA,2021,0.0,0.0,0.0,0.0
BUENAVISTA,2021,0.0,0.0,0.0,0.0
BUENAVISTA,2021,0.0,0.0,0.0,
BUENAVISTA,2021,0.0,0.0,0.0,0.0
BUENAVISTA,2021,0.0,0.0,0.0,0.0
BUENAVISTA,2021,0.0,0.0,0.0,0.0
BUENAVISTA,2021,0.0,0.0,0.0,
BUENAVISTA,2021,0.0,0.0,0.0,0.0
BUENAVISTA,2021,0.0,0.0,,0.0
BUENAVISTA,2021,0.0,0.0,,0.0
BUENAVISTA,2021,0.0,0.0,,
BUENAVISTA,2021,0.0,0.0,,0.0
BUENAVISTA,2021,0.0,0.0,0.0,0.0
BUENAVISTA,2021,0.0,0.0,0.0,0.0
BUENAVISTA,2021,0.0,0.0,0.0,
BUENAVISTA,2021,0.0,0.0,0.0,0.0
BUENAVISTA,2021,0.0,,0.0,0.0
BUENAVISTA,2021,0.0,,0.0,0.0
BUENAVISTA,2021,0.0,,0.0,
BUENAVISTA,2021,0.0,,0.0,0.0
BUENAVISTA,2021,0.0,,0.0,0.0
BUENAVISTA,2021,0.0,,0.0,0.0
BUENAVISTA,2021,0.0,,0.0,
BUENAVISTA,2021,0.0,,0.0,0.0
BUENAVISTA,2021,0.0,,,0.0
BUENAVISTA,2021,0.0,,,0.0
BUENAVISTA,2021,0.0,,,
BUENAVISTA,2021,0.0,,,0.0
BUENAVISTA,2021,0.0,,0.0,0.0
BUENAVISTA,2021,0.0,,0.0,0.0
BUENAVISTA,2021,0.0,,0.0,
BUENAVISTA,2021,0.0,,0.0,0.0
BUENAVISTA,2021,0.0,0.0,0.0,0.0
BUENAVISTA,2021,0.0,0.0,0.0,0.0
BUENAVISTA,2021,0.0,0.0,0.0,
BUENAVISTA,2021,0.0,0.0,0.0,0.0
BUENAVISTA,2021,0.0,0.0,0.0,0.0
BUENAVISTA,2021,0.0,0.0,0.0,0.0
BUENAVISTA,2021,0.0,0.0,0.0,
BUENAVISTA,2021,0.0,0.0,0.0,0.0
BUENAVISTA,2021,0.0,0.0,,0.0
BUENAVISTA,2021,0.0,0.0,,0.0
BUENAVISTA,2021,0.0,0.0,,
BUENAVISTA,2021,0.0,0.0,,0.0
BUENAVISTA,2021,0.0,0.0,0.0,0.0
BUENAVISTA,2021,0.0,0.0,0.0,0.0
BUENAVISTA,2021,0.0,0.0,0.0,
BUENAVISTA,2021,0.0,0.0,0.0,0.0
BUENAVISTA,2021,0.0,0.0,0.0,0.0
BUENAVISTA,2021,0.0,0.0,0.0,0.0
BUENAVISTA,2021,0.0,0.0,0.0,
BUENAVISTA,2021,0.0,0.0,0.0,0.0
BUENAVISTA,2021,0.0,0.0,0.0,0.0
BUENAVISTA,2021,0.0,0.0,0.0,0.0
BUENAVISTA,2021,0.0,0.0,0.0,
BUENAVISTA,2021,0.0,0.0,0.0,0.0
BUENAVISTA,2021,0.0,0.0,,0.0
BUENAVISTA,2021,0.0,0.0,,0.0
BUENAVISTA,2021,0.0,0.0,,
BUENAVISTA,2021,0.0,0.0,,0.0
BUENAVISTA,2021,0.0,0.0,0.0,0.0
BUENAVISTA,2021,0.0,0.0,0.0,0.0
BUENAVISTA,2021,0.0,0.0,0.0,
BUENAVISTA,2021,0.0,0.0,0.0,0.0
BUENAVISTA,2021,0.0,0.0,0.0,0.0
BUENAVISTA,2021,0.0,0.0,0.0,0.0
BUENAVISTA,2021,0.0,0.0,0.0,
BUENAVISTA,2021,0.0,0.0,0.0,0.0
BUENAVISTA,2021,0.0,0.0,0.0,0.0
BUENAVISTA,2021,0.0,0.0,0.0,0.0
BUENAVISTA,2021,0.0,0.0,0.0,
BUENAVISTA,2021,0.0,0.0,0.0,0.0
BUENAVISTA,2021,0.0,0.0,,0.0
BUENAVISTA,2021,0.0,0.0,,0.0
BUENAVISTA,2021,0.0,0.0,,
BUENAVISTA,2021,0.0,0.0,,0.0
BUENAVISTA,2021,0.0,0.0,0.0,0.0
BUENAVISTA,2021,0.0,0.0,0.0,0.0
BUENAVISTA,2021,0.0,0.0,0.0,
BUENAVISTA,2021,0.0,0.0,0.0,0.0
BUENAVISTA,2021,0.0,,0.0,0.0
BUENAVISTA,2021,0.0,,0.0,0.0
BUENAVISTA,2021,0.0,,0.0,
BUENAVISTA,2021,0.0,,0.0,0.0
BUENAVISTA,2021,0.0,,0.0,0.0
BUENAVISTA,2021,0.0,,0.0,0.0
BUENAVISTA,2021,0.0,,0.0,
BUENAVISTA,2021,0.0,,0.0,0.0
BUENAVISTA,2021,0.0,,,0.0
BUENAVISTA,2021,0.0,,,0.0
BUENAVISTA,2021,0.0,,,
BUENAVISTA,2021,0.0,,,0.0
BUENAVISTA,2021,0.0,,0.0,0.0
BUENAVISTA,2021,0.0,,0.0,0.0
BUENAVISTA,2021,0.0,,0.0,
BUENAVISTA,2021,0.0,,0.0,0.0
BUENAVISTA,2021,0.0,0.0,0.0,0.0
BUENAVISTA,2021,0.0,0.0,0.0,0.0
BUENAVISTA,2021,0.0,0.0,0.0,
BUENAVISTA,2021,0.0,0.0,0.0,0.0
BUENAVISTA,2021,0.0,0.0,0.0,0.0
BUENAVISTA,2021,0.0,0.0,0.0,0.0
BUENAVISTA,2021,0.0,0.0,0.0,
BUENAVISTA,2021,0.0,0.0,0.0,0.0
BUENAVISTA,2021,0.0,0.0,,0.0
BUENAVISTA,2021,0.0,0.0,,0.0
BUENAVISTA,2021,0.0,0.0,,
BUENAVISTA,2021,0.0,0.0,,0.0
BUENAVISTA,2021,0.0,0.0,0.0,0.0
BUENAVISTA,2021,0.0,0.0,0.0,0.0
BUENAVISTA,2021,0.0,0.0,0.0,
BUENAVISTA,2021,0.0,0.0,0.0,0.0
BUENAVISTA,2021,,0.0,0.0,0.0
BUENAVISTA,2021,,0.0,0.0,0.0
BUENAVISTA,2021,,0.0,0.0,
BUENAVISTA,2021,,0.0,0.0,0.0
BUENAVISTA,2021,,0.0,0.0,0.0
BUENAVISTA,2021,,0.0,0.0,0.0
BUENAVISTA,2021,,0.0,0.0,
BUENAVISTA,2021,,0.0,0.0,0.0
BUENAVISTA,2021,,0.0,,0.0
BUENAVISTA,2021,,0.0,,0.0
BUENAVISTA,2021,,0.0,,
BUENAVISTA,2021,,0.0,,0.0
BUENAVISTA,2021,,0.0,0.0,0.0
BUENAVISTA,2021,,0.0,0.0,0.0
BUENAVISTA,2021,,0.0,0.0,
BUENAVISTA,2021,,0.0,0.0,0.0
BUENAVISTA,2021,,0.0,0.0,0.0
BUENAVISTA,2021,,0.0,0.0,0.0
BUENAVISTA,2021,,0.0,0.0,
BUENAVISTA,2021,,0.0,0.0,0.0
BUENAVISTA,2021,,0.0,0.0,0.0
BUENAVISTA,2021,,0.0,0.0,0.0
BUENAVISTA,2021,,0.0,0.0,
BUENAVISTA,2021,,0.0,0.0,0.0
BUENAVISTA,2021,,0.0,,0.0
BUENAVISTA,2021,,0.0,,0.0
BUENAVISTA,2021,,0.0,,
BUENAVISTA,2021,,0.0,,0.0
BUENAVISTA,2021,,0.0,0.0,0.0
BUENAVISTA,2021,,0.0,0.0,0.0
BUENAVISTA,2021,,0.0,0.0,
BUENAVISTA,2021,,0.0,0.0,0.0
BUENAVISTA,2021,,,0.0,0.0
BUENAVISTA,2021,,,0.0,0.0
BUENAVISTA,2021,,,0.0,
BUENAVISTA,2021,,,0.0,0.0
BUENAVISTA,2021,,,0.0,0.0
BUENAVISTA,2021,,,0.0,0.0
BUENAVISTA,2021,,,0.0,
BUENAVISTA,2021,,,0.0,0.0
BUENAVISTA,2021,,,,0.0
BUENAVISTA,2021,,,,0.0
BUENAVISTA,2021,,,,
BUENAVISTA,2021,,,,0.0
BUENAVISTA,2021,,,0.0,0.0
BUENAVISTA,2021,,,0.0,0.0
BUENAVISTA,2021,,,0.0,
BUENAVISTA,2021,,,0.0,0.0
BUENAVISTA,2021,,0.0,0.0,0.0
BUENAVISTA,2021,,0.0,0.0,0.0
BUENAVISTA,2021,,0.0,0.0,
BUENAVISTA,2021,,0.0,0.0,0.0
BUENAVISTA,2021,,0.0,0.0,0.0
BUENAVISTA,2021,,0.0,0.0,0.0
BUENAVISTA,2021,,0.0,0.0,
BUENAVISTA,2021,,0.0,0.0,0.0
BUENAVISTA,2021,,0.0,,0.0
BUENAVISTA,2021,,0.0,,0.0
BUENAVISTA,2021,,0.0,,
BUENAVISTA,2021,,0.0,,0.0
BUENAVISTA,2021,,0.0,0.0,0.0
BUENAVISTA,2021,,0.0,0.0,0.0
BUENAVISTA,2021,,0.0,0.0,
BUENAVISTA,2021,,0.0,0.0,0.0
BUENAVISTA,2021,0.0,0.0,0.0,0.0
BUENAVISTA,2021,0.0,0.0,0.0,0.0
BUENAVISTA,2021,0.0,0.0,0.0,
BUENAVISTA,2021,0.0,0.0,0.0,0.0
BUENAVISTA,2021,0.0,0.0,0.0,0.0
BUENAVISTA,2021,0.0,0.0,0.0,0.0
BUENAVISTA,2021,0.0,0.0,0.0,
BUENAVISTA,2021,0.0,0.0,0.0,0.0
BUENAVISTA,2021,0.0,0.0,,0.0
BUENAVISTA,2021,0.0,0.0,,0.0
BUENAVISTA,2021,0.0,0.0,,
BUENAVISTA,2021,0.0,0.0,,0.0
BUENAVISTA,2021,0.0,0.0,0.0,0.0
BUENAVISTA,2021,0.0,0.0,0.0,0.0
BUENAVISTA,2021,0.0,0.0,0.0,
BUENAVISTA,2021,0.0,0.0,0.0,0.0
BUENAVISTA,2021,0.0,0.0,0.0,0.0
BUENAVISTA,2021,0.0,0.0,0.0,0.0
BUENAVISTA,2021,0.0,0.0,0.0,
BUENAVISTA,2021,0.0,0.0,0.0,0.0
BUENAVISTA,2021,0.0,0.0,0.0,0.0
BUENAVISTA,2021,0.0,0.0,0.0,0.0
BUENAVISTA,2021,0.0,0.0,0.0,
BUENAVISTA,2021,0.0,0.0,0.0,0.0
BUENAVISTA,2021,0.0,0.0,,0.0
BUENAVISTA,2021,0.0,0.0,,0.0
BUENAVISTA,2021,0.0,0.0,,
BUENAVISTA,2021,0.0,0.0,,0.0
BUENAVISTA,2021,0.0,0.0,0.0,0.0
BUENAVISTA,2021,0.0,0.0,0.0,0.0
BUENAVISTA,2021,0.0,0.0,0.0,
BUENAVISTA,2021,0.0,0.0,0.0,0.0
BUENAVISTA,2021,0.0,,0.0,0.0
BUENAVISTA,2021,0.0,,0.0,0.0
BUENAVISTA,2021,0.0,,0.0,
BUENAVISTA,2021,0.0,,0.0,0.0
BUENAVISTA,2021,0.0,,0.0,0.0
BUENAVISTA,2021,0.0,,0.0,0.0
BUENAVISTA,2021,0.0,,0.0,
BUENAVISTA,2021,0.0,,0.0,0.0
BUENAVISTA,2021,0.0,,,0.0
BUENAVISTA,2021,0.0,,,0.0
BUENAVISTA,2021,0.0,,,
BUENAVISTA,2021,0.0,,,0.0
BUENAVISTA,2021,0.0,,0.0,0.0
BUENAVISTA,2021,0.0,,0.0,0.0
BUENAVISTA,2021,0.0,,0.0,
BUENAVISTA,2021,0.0,,0.0,0.0
BUENAVISTA,2021,0.0,0.0,0.0,0.0
BUENAVISTA,2021,0.0,0.0,0.0,0.0
BUENAVISTA,2021,0.0,0.0,0.0,
BUENAVISTA,2021,0.0,0.0,0.0,0.0
BUENAVISTA,2021,0.0,0.0,0.0,0.0
BUENAVISTA,2021,0.0,0.0,0.0,0.0
BUENAVISTA,2021,0.0,0.0,0.0,
BUENAVISTA,2021,0.0,0.0,0.0,0.0
BUENAVISTA,2021,0.0,0.0,,0.0
BUENAVISTA,2021,0.0,0.0,,0.0
BUENAVISTA,2021,0.0,0.0,,
BUENAVISTA,2021,0.0,0.0,,0.0
BUENAVISTA,2021,0.0,0.0,0.0,0.0
BUENAVISTA,2021,0.0,0.0,0.0,0.0
BUENAVISTA,2021,0.0,0.0,0.0,
BUENAVISTA,2021,0.0,0.0,0.0,0.0
BUENAVISTA,2022,0.0,0.0,0.0,0.0
BUENAVISTA,2022,0.0,0.0,0.0,0.0
BUENAVISTA,2022,0.0,0.0,0.0,
BUENAVISTA,2022,0.0,0.0,0.0,0.0
BUENAVISTA,2022,0.0,0.0,0.0,0.0
BUENAVISTA,2022,0.0,0.0,0.0,0.0
BUENAVISTA,2022,0.0,0.0,0.0,
BUENAVISTA,2022,0.0,0.0,0.0,0.0
BUENAVISTA,2022,0.0,0.0,,0.0
BUENAVISTA,2022,0.0,0.0,,0.0
BUENAVISTA,2022,0.0,0.0,,
BUENAVISTA,2022,0.0,0.0,,0.0
BUENAVISTA,2022,0.0,0.0,0.0,0.0
BUENAVISTA,2022,0.0,0.0,0.0,0.0
BUENAVISTA,2022,0.0,0.0,0.0,
BUENAVISTA,2022,0.0,0.0,0.0,0.0
BUENAVISTA,2022,0.0,0.0,0.0,0.0
BUENAVISTA,2022,0.0,0.0,0.0,0.0
BUENAVISTA,2022,0.0,0.0,0.0,
BUENAVISTA,2022,0.0,0.0,0.0,0.0
BUENAVISTA,2022,0.0,0.0,0.0,0.0
BUENAVISTA,2022,0.0,0.0,0.0,0.0
BUENAVISTA,2022,0.0,0.0,0.0,
BUENAVISTA,2022,0.0,0.0,0.0,0.0
BUENAVISTA,2022,0.0,0.0,,0.0
BUENAVISTA,2022,0.0,0.0,,0.0
BUENAVISTA,2022,0.0,0.0,,
BUENAVISTA,2022,0.0,0.0,,0.0
BUENAVISTA,2022,0.0,0.0,0.0,0.0
BUENAVISTA,2022,0.0,0.0,0.0,0.0
BUENAVISTA,2022,0.0,0.0,0.0,
BUENAVISTA,2022,0.0,0.0,0.0,0.0
BUENAVISTA,2022,0.0,,0.0,0.0
BUENAVISTA,2022,0.0,,0.0,0.0
BUENAVISTA,2022,0.0,,0.0,
BUENAVISTA,2022,0.0,,0.0,0.0
BUENAVISTA,2022,0.0,,0.0,0.0
BUENAVISTA,2022,0.0,,0.0,0.0
BUENAVISTA,2022,0.0,,0.0,
BUENAVISTA,2022,0.0,,0.0,0.0
BUENAVISTA,2022,0.0,,,0.0
BUENAVISTA,2022,0.0,,,0.0
BUENAVISTA,2022,0.0,,,
BUENAVISTA,2022,0.0,,,0.0
BUENAVISTA,2022,0.0,,0.0,0.0
BUENAVISTA,2022,0.0,,0.0,0.0
BUENAVISTA,2022,0.0,,0.0,
BUENAVISTA,2022,0.0,,0.0,0.0
BUENAVISTA,2022,0.0,0.0,0.0,0.0
BUENAVISTA,2022,0.0,0.0,0.0,0.0
BUENAVISTA,2022,0.0,0.0,0.0,
BUENAVISTA,2022,0.0,0.0,0.0,0.0
BUENAVISTA,2022,0.0,0.0,0.0,0.0
BUENAVISTA,2022,0.0,0.0,0.0,0.0
BUENAVISTA,2022,0.0,0.0,0.0,
BUENAVISTA,2022,0.0,0.0,0.0,0.0
BUENAVISTA,2022,0.0,0.0,,0.0
BUENAVISTA,2022,0.0,0.0,,0.0
BUENAVISTA,2022,0.0,0.0,,
BUENAVISTA,2022,0.0,0.0,,0.0
BUENAVISTA,2022,0.0,0.0,0.0,0.0
BUENAVISTA,2022,0.0,0.0,0.0,0.0
BUENAVISTA,2022,0.0,0.0,0.0,
BUENAVISTA,2022,0.0,0.0,0.0,0.0
BUENAVISTA,2022,0.0,0.0,0.0,0.0
BUENAVISTA,2022,0.0,0.0,0.0,0.0
BUENAVISTA,2022,0.0,0.0,0.0,
BUENAVISTA,2022,0.0,0.0,0.0,0.0
BUENAVISTA,2022,0.0,0.0,0.0,0.0
BUENAVISTA,2022,0.0,0.0,0.0,0.0
BUENAVISTA,2022,0.0,0.0,0.0,
BUENAVISTA,2022,0.0,0.0,0.0,0.0
BUENAVISTA,2022,0.0,0.0,,0.0
BUENAVISTA,2022,0.0,0.0,,0.0
BUENAVISTA,2022,0.0,0.0,,
BUENAVISTA,2022,0.0,0.0,,0.0
BUENAVISTA,2022,0.0,0.0,0.0,0.0
BUENAVISTA,2022,0.0,0.0,0.0,0.0
BUENAVISTA,2022,0.0,0.0,0.0,
BUENAVISTA,2022,0.0,0.0,0.0,0.0
BUENAVISTA,2022,0.0,0.0,0.0,0.0
BUENAVISTA,2022,0.0,0.0,0.0,0.0
BUENAVISTA,2022,0.0,0.0,0.0,
BUENAVISTA,2022,0.0,0.0,0.0,0.0
BUENAVISTA,2022,0.0,0.0,0.0,0.0
BUENAVISTA,2022,0.0,0.0,0.0,0.0
BUENAVISTA,2022,0.0,0.0,0.0,
BUENAVISTA,2022,0.0,0.0,0.0,0.0
BUENAVISTA,2022,0.0,0.0,,0.0
BUENAVISTA,2022,0.0,0.0,,0.0
BUENAVISTA,2022,0.0,0.0,,
BUENAVISTA,2022,0.0,0.0,,0.0
BUENAVISTA,2022,0.0,0.0,0.0,0.0
BUENAVISTA,2022,0.0,0.0,0.0,0.0
BUENAVISTA,2022,0.0,0.0,0.0,
BUENAVISTA,2022,0.0,0.0,0.0,0.0
BUENAVISTA,2022,0.0,,0.0,0.0
BUENAVISTA,2022,0.0,,0.0,0.0
BUENAVISTA,2022,0.0,,0.0,
BUENAVISTA,2022,0.0,,0.0,0.0
BUENAVISTA,2022,0.0,,0.0,0.0
BUENAVISTA,2022,0.0,,0.0,0.0
BUENAVISTA,2022,0.0,,0.0,
BUENAVISTA,2022,0.0,,0.0,0.0
BUENAVISTA,2022,0.0,,,0.0
BUENAVISTA,2022,0.0,,,0.0
BUENAVISTA,2022,0.0,,,
BUENAVISTA,2022,0.0,,,0.0
BUENAVISTA,2022,0.0,,0.0,0.0
BUENAVISTA,2022,0.0,,0.0,0.0
BUENAVISTA,2022,0.0,,0.0,
BUENAVISTA,2022,0.0,,0.0,0.0
BUENAVISTA,2022,0.0,0.0,0.0,0.0
BUENAVISTA,2022,0.0,0.0,0.0,0.0
BUENAVISTA,2022,0.0,0.0,0.0,
BUENAVISTA,2022,0.0,0.0,0.0,0.0
BUENAVISTA,2022,0.0,0.0,0.0,0.0
BUENAVISTA,2022,0.0,0.0,0.0,0.0
BUENAVISTA,2022,0.0,0.0,0.0,
BUENAVISTA,2022,0.0,0.0,0.0,0.0
BUENAVISTA,2022,0.0,0.0,,0.0
BUENAVISTA,2022,0.0,0.0,,0.0
BUENAVISTA,2022,0.0,0.0,,
BUENAVISTA,2022,0.0,0.0,,0.0
BUENAVISTA,2022,0.0,0.0,0.0,0.0
BUENAVISTA,2022,0.0,0.0,0.0,0.0
BUENAVISTA,2022,0.0,0.0,0.0,
BUENAVISTA,2022,0.0,0.0,0.0,0.0
BUENAVISTA,2022,,0.0,0.0,0.0
BUENAVISTA,2022,,0.0,0.0,0.0
BUENAVISTA,2022,,0.0,0.0,
BUENAVISTA,2022,,0.0,0.0,0.0
BUENAVISTA,2022,,0.0,0.0,0.0
BUENAVISTA,2022,,0.0,0.0,0.0
BUENAVISTA,2022,,0.0,0.0,
BUENAVISTA,2022,,0.0,0.0,0.0
BUENAVISTA,2022,,0.0,,0.0
BUENAVISTA,2022,,0.0,,0.0
BUENAVISTA,2022,,0.0,,
BUENAVISTA,2022,,0.0,,0.0
BUENAVISTA,2022,,0.0,0.0,0.0
BUENAVISTA,2022,,0.0,0.0,0.0
BUENAVISTA,2022,,0.0,0.0,
BUENAVISTA,2022,,0.0,0.0,0.0
BUENAVISTA,2022,,0.0,0.0,0.0
BUENAVISTA,2022,,0.0,0.0,0.0
BUENAVISTA,2022,,0.0,0.0,
BUENAVISTA,2022,,0.0,0.0,0.0
BUENAVISTA,2022,,0.0,0.0,0.0
BUENAVISTA,2022,,0.0,0.0,0.0
BUENAVISTA,2022,,0.0,0.0,
BUENAVISTA,2022,,0.0,0.0,0.0
BUENAVISTA,2022,,0.0,,0.0
BUENAVISTA,2022,,0.0,,0.0
BUENAVISTA,2022,,0.0,,
BUENAVISTA,2022,,0.0,,0.0
BUENAVISTA,2022,,0.0,0.0,0.0
BUENAVISTA,2022,,0.0,0.0,0.0
BUENAVISTA,2022,,0.0,0.0,
BUENAVISTA,2022,,0.0,0.0,0.0
BUENAVISTA,2022,,,0.0,0.0
BUENAVISTA,2022,,,0.0,0.0
