municipio,año,fecha,temp_min_C,temp_max_C,temp_media_C,latitud,longitud
SANTO TOMÁS,2017,2017-01-02,24.373437500000023,30.57666422526046,27.47505086263024,10.744048200714978,-74.79479581261772
SOLEDAD,2017,2017-01-02,24.555383300781273,30.059716796875023,27.307550048828148,10.906909741834337,-74.77842447604834
SUAN,2017,2017-01-02,24.777093505859398,32.89980468750002,28.83844909667971,10.310850238176537,-74.90713309116475
TUBARÁ,2017,2017-01-02,24.126336669921898,28.824853515625023,26.47559509277346,10.907060348938533,-74.98448392990626
USIACURÍ,2017,2017-01-02,23.937158203125023,29.939914957682333,26.938536580403678,10.740522656584362,-74.98267412624779
BARRANQUILLA,2017,2017-01-03,24.792535400390648,29.010156250000023,26.901345825195335,10.98152771823087,-74.82774915964693
BARANOA,2017,2017-01-03,22.936730957031273,30.873101806640648,26.90491638183596,10.793293658378715,-74.92219640305643
CAMPO DE LA CRUZ,2017,2017-01-03,23.214074707031273,33.60952148437502,28.411798095703148,10.402620855645086,-74.87840832085742
CANDELARIA,2017,2017-01-03,22.815728759765648,33.27730712890627,28.04651794433596,10.489019585448387,-74.87756539446083
GALAPA,2017,2017-01-03,23.894738769531273,29.482995605468773,26.688867187500023,10.897721024361596,-74.88708921871891
JUAN DE ACOSTA,2017,2017-01-03,22.977166748046898,30.222619628906273,26.599893188476585,10.823092520111464,-75.07842405936859
LURUACO,2017,2017-01-03,23.001197645399316,30.776096598307333,26.888647121853325,10.635031161141915,-75.15402741021481
MALAMBO,2017,2017-01-03,23.95611979166671,30.327081298828148,27.141600545247428,10.848289285861629,-74.8061750526255
MANATÍ,2017,2017-01-03,23.073693847656273,32.40328369140627,27.738488769531273,10.45414802741401,-74.98477032732278
PALMAR DE VARELA,2017,2017-01-03,23.547875976562523,31.932855224609398,27.74036560058596,10.694812386323434,-74.77015084732946
PIOJÓ,2017,2017-01-03,22.987815122251163,30.599688042534808,26.793751582392986,10.740779525620145,-75.14364579776823
POLONUEVO,2017,2017-01-03,23.39947916666671,31.453261311848962,27.426370239257835,10.767401673530337,-74.85414835065527
PONEDERA,2017,2017-01-03,23.028588867187523,32.77947387695315,27.904031372070335,10.59465105071938,-74.79847290791345
PUERTO COLOMBIA,2017,2017-01-03,24.712365722656273,28.684075927734398,26.698220825195335,11.00468737217774,-74.90650030692068
REPELÓN,2017,2017-01-03,23.03874556929975,31.494900851779562,27.266823210539656,10.507568372875568,-75.12187933511093
SABANAGRANDE,2017,2017-01-03,23.713830566406273,31.553826904296898,27.633828735351585,10.798940150928054,-74.76879660339148
SABANALARGA,2017,2017-01-03,23.041345214843716,31.305322265625023,27.17333374023437,10.62250793138987,-74.95510483828492
SANTA LUCÍA,2017,2017-01-03,23.209151204427087,33.19056599934896,28.199858601888025,10.35364191997005,-74.96541178661992
SANTO TOMÁS,2017,2017-01-03,23.39947916666671,31.453261311848962,27.426370239257835,10.744048200714978,-74.79479581261772
SOLEDAD,2017,2017-01-03,24.259790039062523,29.944421386718773,27.102105712890648,10.906909741834337,-74.77842447604834
SUAN,2017,2017-01-03,23.339685058593716,33.55889282226565,28.449288940429682,10.310850238176537,-74.90713309116475
TUBARÁ,2017,2017-01-03,23.930963134765648,28.876336669921898,26.403649902343773,10.907060348938533,-74.98448392990626
USIACURÍ,2017,2017-01-03,22.985080973307333,30.800347900390648,26.89271443684899,10.740522656584362,-74.98267412624779
BARRANQUILLA,2017,2017-01-04,24.407434082031273,29.286645507812523,26.847039794921898,10.98152771823087,-74.82774915964693
BARANOA,2017,2017-01-04,22.757531738281273,31.031365966796898,26.894448852539085,10.793293658378715,-74.92219640305643
CAMPO DE LA CRUZ,2017,2017-01-04,23.434960937500023,33.63283691406252,28.533898925781273,10.402620855645086,-74.87840832085742
CANDELARIA,2017,2017-01-04,23.026544189453148,33.29860839843752,28.162576293945335,10.489019585448387,-74.87756539446083
GALAPA,2017,2017-01-04,23.572381591796898,29.748132324218773,26.660256958007835,10.897721024361596,-74.88708921871891
JUAN DE ACOSTA,2017,2017-01-04,22.807336425781273,30.503198242187523,26.655267333984398,10.823092520111464,-75.07842405936859
LURUACO,2017,2017-01-04,22.836036512586873,31.027296956380212,26.931666734483542,10.635031161141915,-75.15402741021481
MALAMBO,2017,2017-01-04,23.688378906250023,30.562178548177087,27.125278727213555,10.848289285861629,-74.8061750526255
MANATÍ,2017,2017-01-04,23.362878417968773,32.68071899414065,28.02179870605471,10.45414802741401,-74.98477032732278
PALMAR DE VARELA,2017,2017-01-04,23.378961181640648,32.10698852539065,27.742974853515648,10.694812386323434,-74.77015084732946
PIOJÓ,2017,2017-01-04,22.819927752459648,30.852936469184044,26.836432110821846,10.740779525620145,-75.14364579776823
POLONUEVO,2017,2017-01-04,23.225213623046898,31.619470214843716,27.422341918945307,10.767401673530337,-74.85414835065527
PONEDERA,2017,2017-01-04,23.060144042968773,32.8836608886719,27.971902465820335,10.59465105071938,-74.79847290791345
PUERTO COLOMBIA,2017,2017-01-04,24.331475830078148,28.954492187500023,26.642984008789085,11.00468737217774,-74.90650030692068
REPELÓN,2017,2017-01-04,23.027759241174806,31.75279812282986,27.390278682002332,10.507568372875568,-75.12187933511093
SABANAGRANDE,2017,2017-01-04,23.539147949218773,31.720056152343716,27.629602050781244,10.798940150928054,-74.76879660339148
SABANALARGA,2017,2017-01-04,22.884362792968773,31.550378417968773,27.217370605468773,10.62250793138987,-74.95510483828492
SANTA LUCÍA,2017,2017-01-04,23.448144531250023,33.29871012369796,28.37342732747399,10.35364191997005,-74.96541178661992
SANTO TOMÁS,2017,2017-01-04,23.225213623046898,31.619470214843716,27.422341918945307,10.744048200714978,-74.79479581261772
SOLEDAD,2017,2017-01-04,23.953607177734398,30.218347167968773,27.085977172851585,10.906909741834337,-74.77842447604834
SUAN,2017,2017-01-04,23.546594238281273,33.58257446289065,28.56458435058596,10.310850238176537,-74.90713309116475
TUBARÁ,2017,2017-01-04,23.772424316406273,29.259179687500023,26.515802001953148,10.907060348938533,-74.98448392990626
USIACURÍ,2017,2017-01-04,22.81641031901046,31.028314208984398,26.922362263997428,10.740522656584362,-74.98267412624779
BARRANQUILLA,2017,2017-01-05,24.339349365234398,29.525933837890648,26.932641601562523,10.98152771823087,-74.82774915964693
BARANOA,2017,2017-01-05,23.089990234375023,31.300286865234398,27.19513854980471,10.793293658378715,-74.92219640305643
CAMPO DE LA CRUZ,2017,2017-01-05,23.760797119140648,33.82564697265627,28.79322204589846,10.402620855645086,-74.87840832085742
CANDELARIA,2017,2017-01-05,23.336663818359398,33.48296508789065,28.409814453125023,10.489019585448387,-74.87756539446083
GALAPA,2017,2017-01-05,23.516168212890648,29.984246826171898,26.750207519531273,10.897721024361596,-74.88708921871891
JUAN DE ACOSTA,2017,2017-01-05,23.051232910156273,30.809472656250023,26.930352783203148,10.823092520111464,-75.07842405936859
LURUACO,2017,2017-01-05,23.096473524305623,31.333978271484398,27.21522589789501,10.635031161141915,-75.15402741021481
MALAMBO,2017,2017-01-05,23.760461425781273,30.816125488281273,27.288293457031273,10.848289285861629,-74.8061750526255
MANATÍ,2017,2017-01-05,23.586694335937523,33.18129882812502,28.383996582031273,10.45414802741401,-74.98477032732278
PALMAR DE VARELA,2017,2017-01-05,23.692742919921898,32.399255371093716,28.045999145507807,10.694812386323434,-74.77015084732946
PIOJÓ,2017,2017-01-05,23.08085304542834,31.156335449218773,27.118594247323557,10.740779525620145,-75.14364579776823
POLONUEVO,2017,2017-01-05,23.54895426432296,31.90057779947921,27.724766031901083,10.767401673530337,-74.85414835065527
PONEDERA,2017,2017-01-05,23.372338867187523,33.12844238281252,28.250390625000023,10.59465105071938,-74.79847290791345
PUERTO COLOMBIA,2017,2017-01-05,24.262872314453148,29.189172363281273,26.72602233886721,11.00468737217774,-74.90650030692068
REPELÓN,2017,2017-01-05,23.275500940393556,32.12739461263021,27.701447776511884,10.507568372875568,-75.12187933511093
SABANAGRANDE,2017,2017-01-05,23.864129638671898,32.0021911621094,27.933160400390648,10.798940150928054,-74.76879660339148
SABANALARGA,2017,2017-01-05,23.143334960937523,31.866906738281273,27.505120849609398,10.62250793138987,-74.95510483828492
SANTA LUCÍA,2017,2017-01-05,23.732822672526083,33.59167887369796,28.66225077311202,10.35364191997005,-74.96541178661992
SANTO TOMÁS,2017,2017-01-05,23.54895426432296,31.90057779947921,27.724766031901083,10.744048200714978,-74.79479581261772
SOLEDAD,2017,2017-01-05,23.901086425781273,30.461938476562523,27.181512451171898,10.906909741834337,-74.77842447604834
SUAN,2017,2017-01-05,23.850976562500023,33.76809082031252,28.809533691406273,10.310850238176537,-74.90713309116475
TUBARÁ,2017,2017-01-05,23.571649169921898,29.409356689453148,26.490502929687523,10.907060348938533,-74.98448392990626
USIACURÍ,2017,2017-01-05,23.09485270182296,31.325555419921898,27.210204060872428,10.740522656584362,-74.98267412624779
BARRANQUILLA,2017,2017-01-06,24.629479980468773,29.472558593750023,27.051019287109398,10.98152771823087,-74.82774915964693
BARANOA,2017,2017-01-06,23.326409912109398,31.137567138671898,27.231988525390648,10.793293658378715,-74.92219640305643
CAMPO DE LA CRUZ,2017,2017-01-06,23.968804931640648,33.52315673828127,28.74598083496096,10.402620855645086,-74.87840832085742
CANDELARIA,2017,2017-01-06,23.534753417968773,33.1938415527344,28.364297485351585,10.489019585448387,-74.87756539446083
GALAPA,2017,2017-01-06,23.761041259765648,29.933587646484398,26.847314453125023,10.897721024361596,-74.88708921871891
JUAN DE ACOSTA,2017,2017-01-06,23.417199707031273,30.775018310546898,27.096109008789085,10.823092520111464,-75.07842405936859
LURUACO,2017,2017-01-06,23.405850558810812,31.253398301866298,27.329624430338555,10.635031161141915,-75.15402741021481
MALAMBO,2017,2017-01-06,23.997410074869833,30.72497965494796,27.361194864908896,10.848289285861629,-74.8061750526255
MANATÍ,2017,2017-01-06,24.009118652343716,32.70308837890627,28.356103515624994,10.45414802741401,-74.98477032732278
PALMAR DE VARELA,2017,2017-01-06,23.917321777343716,32.22405395507815,28.070687866210932,10.694812386323434,-74.77015084732946
PIOJÓ,2017,2017-01-06,23.403013554325867,31.08428570782695,27.24364963107641,10.740779525620145,-75.14364579776823
POLONUEVO,2017,2017-01-06,23.779941813151083,31.731042480468773,27.755492146809928,10.767401673530337,-74.85414835065527
PONEDERA,2017,2017-01-06,23.583459472656273,32.89669189453127,28.240075683593773,10.59465105071938,-74.79847290791345
PUERTO COLOMBIA,2017,2017-01-06,24.548974609375023,29.137567138671898,26.84327087402346,11.00468737217774,-74.90650030692068
REPELÓN,2017,2017-01-06,23.609776927806763,31.90574092158562,27.75775892469619,10.507568372875568,-75.12187933511093
SABANAGRANDE,2017,2017-01-06,24.096093750000023,31.831506347656273,27.963800048828148,10.798940150928054,-74.76879660339148
SABANALARGA,2017,2017-01-06,23.414361572265648,31.760736083984398,27.587548828125023,10.62250793138987,-74.95510483828492
SANTA LUCÍA,2017,2017-01-06,24.007562255859398,33.23398234049483,28.620772298177116,10.35364191997005,-74.96541178661992
SANTO TOMÁS,2017,2017-01-06,23.779941813151083,31.731042480468773,27.755492146809928,10.744048200714978,-74.79479581261772
SOLEDAD,2017,2017-01-06,24.135095214843716,30.409844970703148,27.272470092773432,10.906909741834337,-74.77842447604834
SUAN,2017,2017-01-06,24.044763183593716,33.4757019042969,28.760232543945307,10.310850238176537,-74.90713309116475
TUBARÁ,2017,2017-01-06,23.846490478515648,29.405206298828148,26.625848388671898,10.907060348938533,-74.98448392990626
USIACURÍ,2017,2017-01-06,23.38599039713546,31.224440511067712,27.305215454101585,10.740522656584362,-74.98267412624779
BARRANQUILLA,2017,2017-01-07,25.161370849609398,29.720483398437523,27.44092712402346,10.98152771823087,-74.82774915964693
BARANOA,2017,2017-01-07,23.829949951171898,31.256402587890648,27.543176269531273,10.793293658378715,-74.92219640305643
CAMPO DE LA CRUZ,2017,2017-01-07,24.608148193359398,33.68715820312502,29.14765319824221,10.402620855645086,-74.87840832085742
CANDELARIA,2017,2017-01-07,24.144067382812523,33.35067138671877,28.747369384765648,10.489019585448387,-74.87756539446083
GALAPA,2017,2017-01-07,24.207147216796898,30.177697753906273,27.192422485351585,10.897721024361596,-74.88708921871891
JUAN DE ACOSTA,2017,2017-01-07,23.830895996093716,30.794976806640648,27.312936401367182,10.823092520111464,-75.07842405936859
LURUACO,2017,2017-01-07,23.828905571831626,31.310045708550376,27.569475640191,10.635031161141915,-75.15402741021481
MALAMBO,2017,2017-01-07,24.451531982421898,30.931848144531273,27.691690063476585,10.848289285861629,-74.8061750526255
MANATÍ,2017,2017-01-07,24.342340087890648,32.928063964843716,28.635202026367182,10.45414802741401,-74.98477032732278
PALMAR DE VARELA,2017,2017-01-07,24.392327880859398,32.35369262695315,28.373010253906273,10.694812386323434,-74.77015084732946
PIOJÓ,2017,2017-01-07,23.829656078197388,31.133885814525513,27.48177094636145,10.740779525620145,-75.14364579776823
POLONUEVO,2017,2017-01-07,24.270033772786462,31.855421956380212,28.062727864583337,10.767401673530337,-74.85414835065527
PONEDERA,2017,2017-01-07,24.130456542968773,33.04207763671877,28.586267089843773,10.59465105071938,-74.79847290791345
PUERTO COLOMBIA,2017,2017-01-07,25.073815917968773,29.380700683593716,27.227258300781244,11.00468737217774,-74.90650030692068
REPELÓN,2017,2017-01-07,23.999299904152224,32.025545021339724,28.012422462745974,10.507568372875568,-75.12187933511093
SABANAGRANDE,2017,2017-01-07,24.587823486328148,31.956170654296898,28.271997070312523,10.798940150928054,-74.76879660339148
SABANALARGA,2017,2017-01-07,23.826654052734398,31.838525390625023,27.83258972167971,10.62250793138987,-74.95510483828492
SANTA LUCÍA,2017,2017-01-07,24.531101481119833,33.41618245442709,28.97364196777346,10.35364191997005,-74.96541178661992
SANTO TOMÁS,2017,2017-01-07,24.270033772786462,31.855421956380212,28.062727864583337,10.744048200714978,-74.79479581261772
SOLEDAD,2017,2017-01-07,24.559625244140648,30.661676025390648,27.610650634765648,10.906909741834337,-74.77842447604834
SUAN,2017,2017-01-07,24.642816162109398,33.63332519531252,29.13807067871096,10.310850238176537,-74.90713309116475
TUBARÁ,2017,2017-01-07,24.359124755859398,29.563165283203148,26.961145019531273,10.907060348938533,-74.98448392990626
USIACURÍ,2017,2017-01-07,23.82916666666671,31.29663492838546,27.562900797526083,10.740522656584362,-74.98267412624779
BARRANQUILLA,2017,2017-01-08,25.075433349609398,29.027764892578148,27.051599121093773,10.98152771823087,-74.82774915964693
BARANOA,2017,2017-01-08,24.294427490234398,30.377374267578148,27.335900878906273,10.793293658378715,-74.92219640305643
CAMPO DE LA CRUZ,2017,2017-01-08,24.958673095703148,33.13091430664065,29.044793701171898,10.402620855645086,-74.87840832085742
CANDELARIA,2017,2017-01-08,24.478143310546898,32.81963500976565,28.648889160156273,10.489019585448387,-74.87756539446083
GALAPA,2017,2017-01-08,24.137139892578148,29.549462890625023,26.843301391601585,10.897721024361596,-74.88708921871891
JUAN DE ACOSTA,2017,2017-01-08,24.035119628906273,29.757775878906273,26.896447753906273,10.823092520111464,-75.07842405936859
LURUACO,2017,2017-01-08,24.105869547526083,30.285631646050376,27.19575059678823,10.635031161141915,-75.15402741021481
MALAMBO,2017,2017-01-08,24.557936604817712,30.198459879557333,27.378198242187523,10.848289285861629,-74.8061750526255
MANATÍ,2017,2017-01-08,24.491235351562523,32.06630859375002,28.278771972656273,10.45414802741401,-74.98477032732278
PALMAR DE VARELA,2017,2017-01-08,24.831872558593716,31.401910400390648,28.116891479492182,10.694812386323434,-74.77015084732946
PIOJÓ,2017,2017-01-08,24.097999403211873,30.117324942129642,27.107662172670757,10.740779525620145,-75.14364579776823
POLONUEVO,2017,2017-01-08,24.722792561848962,30.937727864583337,27.83026021321615,10.767401673530337,-74.85414835065527
PONEDERA,2017,2017-01-08,24.515466308593716,32.2822204589844,28.398843383789057,10.59465105071938,-74.79847290791345
PUERTO COLOMBIA,2017,2017-01-08,24.987908935546898,28.703820800781273,26.845864868164085,11.00468737217774,-74.90650030692068
REPELÓN,2017,2017-01-08,24.242194959852498,31.047497332537603,27.64484614619505,10.507568372875568,-75.12187933511093
SABANAGRANDE,2017,2017-01-08,25.042077636718773,31.033898925781273,28.037988281250023,10.798940150928054,-74.76879660339148
SABANALARGA,2017,2017-01-08,24.129479980468773,30.790551757812523,27.460015869140648,10.62250793138987,-74.95510483828492
SANTA LUCÍA,2017,2017-01-08,24.806675211588583,32.76393025716146,28.785302734375023,10.35364191997005,-74.96541178661992
SANTO TOMÁS,2017,2017-01-08,24.722792561848962,30.937727864583337,27.83026021321615,10.744048200714978,-74.79479581261772
SOLEDAD,2017,2017-01-08,24.494592285156273,30.012017822265648,27.25330505371096,10.906909741834337,-74.77842447604834
SUAN,2017,2017-01-08,24.970117187500023,33.094567871093716,29.03234252929687,10.310850238176537,-74.90713309116475
TUBARÁ,2017,2017-01-08,24.316888427734398,28.921136474609398,26.619012451171898,10.907060348938533,-74.98448392990626
USIACURÍ,2017,2017-01-08,24.153009033203148,30.308567301432333,27.23078816731774,10.740522656584362,-74.98267412624779
BARRANQUILLA,2017,2017-01-09,24.430627441406273,28.431604003906273,26.431115722656273,10.98152771823087,-74.82774915964693
BARANOA,2017,2017-01-09,23.952325439453148,28.961602783203148,26.456964111328148,10.793293658378715,-74.92219640305643
CAMPO DE LA CRUZ,2017,2017-01-09,24.474114990234398,31.387933349609398,27.931024169921898,10.402620855645086,-74.87840832085742
CANDELARIA,2017,2017-01-09,24.015740966796898,31.154809570312523,27.58527526855471,10.489019585448387,-74.87756539446083
GALAPA,2017,2017-01-09,23.597344970703148,29.011651611328148,26.304498291015648,10.897721024361596,-74.88708921871891
JUAN DE ACOSTA,2017,2017-01-09,23.760156250000023,28.636804199218773,26.198480224609398,10.823092520111464,-75.07842405936859
LURUACO,2017,2017-01-09,23.822171359592062,29.013116455078148,26.417643907335105,10.635031161141915,-75.15402741021481
MALAMBO,2017,2017-01-09,24.09595133463546,29.338606770833337,26.717279052734398,10.848289285861629,-74.8061750526255
MANATÍ,2017,2017-01-09,24.577172851562523,30.383264160156273,27.480218505859398,10.45414802741401,-74.98477032732278
PALMAR DE VARELA,2017,2017-01-09,24.509423828125023,29.868829345703148,27.189126586914085,10.694812386323434,-74.77015084732946
PIOJÓ,2017,2017-01-09,23.81234582971649,28.883386230468773,26.347866030092632,10.740779525620145,-75.14364579776823
POLONUEVO,2017,2017-01-09,24.390120442708337,29.459670003255212,26.924895222981775,10.767401673530337,-74.85414835065527
PONEDERA,2017,2017-01-09,24.117822265625023,30.665979003906273,27.391900634765648,10.59465105071938,-74.79847290791345
PUERTO COLOMBIA,2017,2017-01-09,24.350152587890648,28.120782470703148,26.235467529296898,11.00468737217774,-74.90650030692068
REPELÓN,2017,2017-01-09,24.083664053457767,29.599562581380212,26.84161331741899,10.507568372875568,-75.12187933511093
SABANAGRANDE,2017,2017-01-09,24.708612060546898,29.548577880859398,27.128594970703148,10.798940150928054,-74.76879660339148
SABANALARGA,2017,2017-01-09,23.851647949218773,29.402307128906273,26.626977539062523,10.62250793138987,-74.95510483828492
SANTA LUCÍA,2017,2017-01-09,24.522505696614587,31.060144042968773,27.79132486979168,10.35364191997005,-74.96541178661992
SANTO TOMÁS,2017,2017-01-09,24.390120442708337,29.459670003255212,26.924895222981775,10.744048200714978,-74.79479581261772
SOLEDAD,2017,2017-01-09,23.981896972656273,29.455590820312523,26.718743896484398,10.906909741834337,-74.77842447604834
SUAN,2017,2017-01-09,24.516229248046898,31.409234619140648,27.962731933593773,10.310850238176537,-74.90713309116475
TUBARÁ,2017,2017-01-09,23.754144287109398,28.478051757812523,26.11609802246096,10.907060348938533,-74.98448392990626
USIACURÍ,2017,2017-01-09,23.854709879557333,29.000238037109398,26.427473958333366,10.740522656584362,-74.98267412624779
BARRANQUILLA,2017,2017-01-10,24.482507324218773,28.997705078125023,26.740106201171898,10.98152771823087,-74.82774915964693
BARANOA,2017,2017-01-10,23.902124023437523,30.243463134765648,27.072793579101585,10.793293658378715,-74.92219640305643
CAMPO DE LA CRUZ,2017,2017-01-10,24.594659423828148,32.437829589843716,28.516244506835932,10.402620855645086,-74.87840832085742
CANDELARIA,2017,2017-01-10,24.129541015625023,32.15767822265627,28.143609619140648,10.489019585448387,-74.87756539446083
GALAPA,2017,2017-01-10,23.643548583984398,29.536218261718773,26.589883422851585,10.897721024361596,-74.88708921871891
JUAN DE ACOSTA,2017,2017-01-10,23.747277832031273,29.882775878906273,26.815026855468773,10.823092520111464,-75.07842405936859
LURUACO,2017,2017-01-10,23.79826931423611,30.325521511501734,27.06189541286892,10.635031161141915,-75.15402741021481
MALAMBO,2017,2017-01-10,24.111260986328148,30.142561848958337,27.126911417643242,10.848289285861629,-74.8061750526255
MANATÍ,2017,2017-01-10,24.559106445312523,31.482324218750023,28.020715332031273,10.45414802741401,-74.98477032732278
PALMAR DE VARELA,2017,2017-01-10,24.464288330078148,31.258782958984398,27.861535644531273,10.694812386323434,-74.77015084732946
PIOJÓ,2017,2017-01-10,23.789926712601243,30.171101435908554,26.9805140742549,10.740779525620145,-75.14364579776823
POLONUEVO,2017,2017-01-10,24.342848714192712,30.798557535807333,27.570703125000023,10.767401673530337,-74.85414835065527
PONEDERA,2017,2017-01-10,24.155786132812523,31.887902832031273,28.021844482421898,10.59465105071938,-74.79847290791345
PUERTO COLOMBIA,2017,2017-01-10,24.399316406250023,28.675683593750023,26.537500000000023,11.00468737217774,-74.90650030692068
REPELÓN,2017,2017-01-10,24.060224292896407,30.86554248951103,27.462883391203718,10.507568372875568,-75.12187933511093
SABANAGRANDE,2017,2017-01-10,24.662133789062523,30.893426513671898,27.77778015136721,10.798940150928054,-74.76879660339148
SABANALARGA,2017,2017-01-10,23.823297119140648,30.788781738281273,27.30603942871096,10.62250793138987,-74.95510483828492
SANTA LUCÍA,2017,2017-01-10,24.59369303385421,32.11455688476565,28.354124959309928,10.35364191997005,-74.96541178661992
SANTO TOMÁS,2017,2017-01-10,24.342848714192712,30.798557535807333,27.570703125000023,10.744048200714978,-74.79479581261772
SOLEDAD,2017,2017-01-10,24.028100585937523,29.998040771484398,27.01307067871096,10.906909741834337,-74.77842447604834
SUAN,2017,2017-01-10,24.627313232421898,32.42351684570315,28.525415039062523,10.310850238176537,-74.90713309116475
TUBARÁ,2017,2017-01-10,23.796502685546898,28.864587402343716,26.330545043945307,10.907060348938533,-74.98448392990626
USIACURÍ,2017,2017-01-10,23.824232991536462,30.305006917317712,27.064619954427087,10.740522656584362,-74.98267412624779
BARRANQUILLA,2017,2017-01-11,24.602532958984398,28.754235839843716,26.678384399414057,10.98152771823087,-74.82774915964693
BARANOA,2017,2017-01-11,23.047052001953148,30.158105468750023,26.602578735351585,10.793293658378715,-74.92219640305643
CAMPO DE LA CRUZ,2017,2017-01-11,23.612695312500023,32.89165649414065,28.252175903320335,10.402620855645086,-74.87840832085742
CANDELARIA,2017,2017-01-11,23.191979980468773,32.5905700683594,27.891275024414085,10.489019585448387,-74.87756539446083
GALAPA,2017,2017-01-11,23.745965576171898,29.321405029296898,26.533685302734398,10.897721024361596,-74.88708921871891
JUAN DE ACOSTA,2017,2017-01-11,23.458215332031273,29.762567138671898,26.610391235351585,10.823092520111464,-75.07842405936859
LURUACO,2017,2017-01-11,23.34521552191842,30.214461263020837,26.779838392469628,10.635031161141915,-75.15402741021481
MALAMBO,2017,2017-01-11,23.900984700520837,29.967085774739644,26.93403523763024,10.848289285861629,-74.8061750526255
MANATÍ,2017,2017-01-11,23.621575927734398,32.01412353515627,27.817849731445335,10.45414802741401,-74.98477032732278
PALMAR DE VARELA,2017,2017-01-11,23.660089111328148,31.168603515625023,27.414346313476585,10.694812386323434,-74.77015084732946
PIOJÓ,2017,2017-01-11,23.35803516529228,30.05913357204861,26.708584368670444,10.740779525620145,-75.14364579776823
POLONUEVO,2017,2017-01-11,23.512434895833337,30.710229492187523,27.11133219401043,10.767401673530337,-74.85414835065527
PONEDERA,2017,2017-01-11,23.278100585937523,32.05135498046877,27.664727783203148,10.59465105071938,-74.79847290791345
PUERTO COLOMBIA,2017,2017-01-11,24.517144775390648,28.438165283203148,26.477655029296898,11.00468737217774,-74.90650030692068
REPELÓN,2017,2017-01-11,23.424516013816515,30.969676378038116,27.197096195927315,10.507568372875568,-75.12187933511093
SABANAGRANDE,2017,2017-01-11,23.830163574218773,30.803979492187523,27.317071533203148,10.798940150928054,-74.76879660339148
SABANALARGA,2017,2017-01-11,23.306756591796898,30.680444335937523,26.99360046386721,10.62250793138987,-74.95510483828492
SANTA LUCÍA,2017,2017-01-11,23.646905517578148,32.58942057291671,28.118163045247428,10.35364191997005,-74.96541178661992
SANTO TOMÁS,2017,2017-01-11,23.512434895833337,30.710229492187523,27.11133219401043,10.744048200714978,-74.79479581261772
SOLEDAD,2017,2017-01-11,24.126824951171898,29.775872802734398,26.951348876953148,10.906909741834337,-74.77842447604834
SUAN,2017,2017-01-11,23.706445312500023,32.86248168945315,28.284463500976585,10.310850238176537,-74.90713309116475
TUBARÁ,2017,2017-01-11,23.778070068359398,28.721246337890648,26.249658203125023,10.907060348938533,-74.98448392990626
USIACURÍ,2017,2017-01-11,23.270674641927087,30.200372314453148,26.735523478190117,10.740522656584362,-74.98267412624779
BARRANQUILLA,2017,2017-01-12,24.360742187500023,29.289910888671898,26.82532653808596,10.98152771823087,-74.82774915964693
BARANOA,2017,2017-01-12,22.876031494140648,31.034783935546898,26.955407714843773,10.793293658378715,-74.92219640305643
CAMPO DE LA CRUZ,2017,2017-01-12,23.007012939453148,33.44460449218752,28.225808715820335,10.402620855645086,-74.87840832085742
CANDELARIA,2017,2017-01-12,22.613946533203148,33.11885986328127,27.86640319824221,10.489019585448387,-74.87756539446083
GALAPA,2017,2017-01-12,23.543542480468773,29.835778808593716,26.689660644531244,10.897721024361596,-74.88708921871891
JUAN DE ACOSTA,2017,2017-01-12,23.264123535156273,30.443261718750023,26.853692626953148,10.823092520111464,-75.07842405936859
LURUACO,2017,2017-01-12,23.167033555772548,30.994473605685812,27.08075358072918,10.635031161141915,-75.15402741021481
MALAMBO,2017,2017-01-12,23.713850911458337,30.622237141927087,27.168044026692712,10.848289285861629,-74.8061750526255
MANATÍ,2017,2017-01-12,23.543420410156273,32.55410156250002,28.048760986328148,10.45414802741401,-74.98477032732278
PALMAR DE VARELA,2017,2017-01-12,23.498864746093716,32.119470214843716,27.809167480468716,10.694812386323434,-74.77015084732946
PIOJÓ,2017,2017-01-12,23.17514671043108,30.814095504195677,26.994621107313378,10.740779525620145,-75.14364579776823
POLONUEVO,2017,2017-01-12,23.346114095052087,31.625990804036462,27.486052449544275,10.767401673530337,-74.85414835065527
PONEDERA,2017,2017-01-12,22.895684814453148,32.81118164062502,27.853433227539085,10.59465105071938,-74.79847290791345
PUERTO COLOMBIA,2017,2017-01-12,24.278009033203148,28.962060546875023,26.620034790039085,11.00468737217774,-74.90650030692068
REPELÓN,2017,2017-01-12,23.284382685908554,31.694727692780702,27.489555189344628,10.507568372875568,-75.12187933511093
SABANAGRANDE,2017,2017-01-12,23.663446044921898,31.723718261718773,27.693582153320335,10.798940150928054,-74.76879660339148
SABANALARGA,2017,2017-01-12,23.142694091796898,31.535607910156273,27.339151000976585,10.62250793138987,-74.95510483828492
SANTA LUCÍA,2017,2017-01-12,23.229852294921898,33.131636555989644,28.18074442545577,10.35364191997005,-74.96541178661992
SANTO TOMÁS,2017,2017-01-12,23.346114095052087,31.625990804036462,27.486052449544275,10.744048200714978,-74.79479581261772
SOLEDAD,2017,2017-01-12,23.934564208984398,30.307214355468773,27.120889282226585,10.906909741834337,-74.77842447604834
SUAN,2017,2017-01-12,23.139123535156273,33.39620361328127,28.267663574218773,10.310850238176537,-74.90713309116475
